bvid,bullet_content,bullet_entry,bullet_time,bullet_crawler_time
BV1HB4y1375U,不就是鹅蛋吗。。。。,96.05900,2022-09-10 03:10:40,2022-09-16 20:41:47
BV1HB4y1375U,啥玩意儿？街边儿还有牛排!?,2.70200,2022-09-10 03:04:20,2022-09-16 20:41:47
BV1HB4y1375U,许七安是吧,56.89300,2022-09-10 03:03:16,2022-09-16 20:41:47
BV1HB4y1375U,老板不懂事，合着玩的,168.16700,2022-09-10 02:58:50,2022-09-16 20:41:47
BV1HB4y1375U,星巴克,123.15000,2022-09-10 02:48:55,2022-09-16 20:41:47
BV1HB4y1375U,三花蛋汤,89.42100,2022-09-10 02:48:21,2022-09-16 20:41:47
BV1HB4y1375U,味精,74.37800,2022-09-10 02:48:06,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸钠,55.94200,2022-09-10 02:47:48,2022-09-16 20:41:47
BV1HB4y1375U,盐？你礼貌吗,86.34100,2022-09-10 02:35:22,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸我们那甚至有几块钱一颗卖的,154.67700,2022-09-10 02:33:41,2022-09-16 20:41:47
BV1HB4y1375U,三花淡奶和味精是一个东西？欺负我么上过学？？？,100.69600,2022-09-10 02:30:43,2022-09-16 20:41:47
BV1HB4y1375U,M  KFC,141.62900,2022-09-10 02:21:49,2022-09-16 20:41:47
BV1HB4y1375U,所以味精对人体有多大害处？,73.01800,2022-09-10 02:17:01,2022-09-16 20:41:47
BV1HB4y1375U,找作坊主不就行了,167.16400,2022-09-10 02:14:11,2022-09-16 20:41:47
BV1HB4y1375U,感质疑我的商品？过分！,10.18700,2022-09-10 01:59:58,2022-09-16 20:41:47
BV1HB4y1375U,我擦，枪粉,131.86200,2022-09-10 01:49:58,2022-09-16 20:41:47
BV1HB4y1375U,有印象就是以前央视的一个节目叫是真的吗，里边就说过打不了色素,23.19200,2022-09-10 01:47:46,2022-09-16 20:41:47
BV1HB4y1375U,反式脂肪酸，营销号的温床,27.28100,2022-09-10 01:46:47,2022-09-16 20:41:47
BV1HB4y1375U,牛奶水果我也是因为爱吃啊,98.87900,2022-09-10 01:44:37,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,38.31000,2022-09-10 01:37:40,2022-09-16 20:41:47
BV1HB4y1375U,0,122.12200,2022-09-10 01:36:31,2022-09-16 20:41:47
BV1HB4y1375U,说人话就是不好吃,105.76200,2022-09-10 01:30:19,2022-09-16 20:41:47
BV1HB4y1375U,大概率你是一眼看不到就说啊？,144.07400,2022-09-10 01:30:05,2022-09-16 20:41:47
BV1HB4y1375U,还真的不是，你去看一下MSG战争吧，美国盐业集团花了多少钱去打击日本的味精，然后传到咱们这边来，也就这样了,84.05500,2022-09-10 01:14:19,2022-09-16 20:41:47
BV1HB4y1375U,麦芽酚，骨髓膏，护色素,138.57900,2022-09-10 01:12:40,2022-09-16 20:41:47
BV1HB4y1375U,5000年文化,116.88900,2022-09-10 01:11:25,2022-09-16 20:41:47
BV1HB4y1375U,卖鸡精的造谣的,44.71300,2022-09-10 01:11:17,2022-09-16 20:41:47
BV1HB4y1375U,供求影响价格，价值决定价格,92.80900,2022-09-10 01:10:04,2022-09-16 20:41:47
BV1HB4y1375U,只能说味精是化合添加剂之祖了   所以引战,69.67700,2022-09-10 01:03:01,2022-09-16 20:41:47
BV1HB4y1375U,海带也有,63.50200,2022-09-10 00:54:00,2022-09-16 20:41:47
BV1HB4y1375U,味精的偏见是因为鸡精出了之后为了销量打压味精,74.53900,2022-09-10 00:52:38,2022-09-16 20:41:47
BV1HB4y1375U,处罚标准,159.05900,2022-09-10 00:48:46,2022-09-16 20:41:47
BV1HB4y1375U,火锅加火锅底料,72.10000,2022-09-10 00:47:11,2022-09-16 20:41:47
BV1HB4y1375U,参考小鸡炖蘑菇,52.76700,2022-09-10 00:46:17,2022-09-16 20:41:47
BV1HB4y1375U,他知道有没有色素。,40.93400,2022-09-10 00:42:07,2022-09-16 20:41:47
BV1HB4y1375U,左旋,71.89900,2022-09-10 00:39:25,2022-09-16 20:41:47
BV1HB4y1375U,不，我不喜欢吃蘑菇,54.45900,2022-09-10 00:38:26,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈哈哈哈,40.25900,2022-09-10 00:37:58,2022-09-16 20:41:47
BV1HB4y1375U,我悟了,86.78500,2022-09-10 00:35:12,2022-09-16 20:41:47
BV1HB4y1375U,中医认为鹅蛋加糖蒸能益脑还是啥来着，但是贼腥,117.27800,2022-09-10 00:32:02,2022-09-16 20:41:47
BV1HB4y1375U,化学说白了就是地球上的东西,67.45600,2022-09-10 00:21:57,2022-09-16 20:41:47
BV1HB4y1375U,是因为鸡精厂商传谣,80.91900,2022-09-10 00:20:06,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗,38.89900,2022-09-10 00:19:20,2022-09-16 20:41:47
BV1HB4y1375U,有色素就挨刀子，瓜摊老板傻是吧,41.57900,2022-09-10 00:11:16,2022-09-16 20:41:47
BV1HB4y1375U,小罐茶。,119.15100,2022-09-10 00:09:19,2022-09-16 20:41:47
BV1HB4y1375U,想吃灌饼了,140.44400,2022-09-10 00:01:57,2022-09-16 20:41:47
BV1HB4y1375U,西方搞的文化宣传,47.41900,2022-09-10 00:01:52,2022-09-16 20:41:47
BV1HB4y1375U,最主要的是最早美国FDA说味精“有害健康”导致灯塔效应。但是我理解是这玩意不禁止的话美国国内快餐死一片,76.75700,2022-09-09 23:56:03,2022-09-16 20:41:47
BV1HB4y1375U,过量？笑死，凡事都有量，水喝多了都能水中毒,55.16300,2022-09-09 23:55:10,2022-09-16 20:41:47
BV1HB4y1375U,张总牛皮,67.76500,2022-09-09 23:51:11,2022-09-16 20:41:47
BV1HB4y1375U,其实多数是因为谣言，谣传吃多了会怎么怎么样,84.27900,2022-09-09 23:49:21,2022-09-16 20:41:47
BV1HB4y1375U,加入光荣的进化吧！,7.39100,2022-09-09 23:47:53,2022-09-16 20:41:47
BV1HB4y1375U,没见过65块钱一斤的牛肉丸吗,165.52800,2022-09-09 23:47:48,2022-09-16 20:41:47
BV1HB4y1375U,想那么多干啥，鸡蛋高性价比无敌。,111.89900,2022-09-09 23:43:22,2022-09-16 20:41:47
BV1HB4y1375U,其他风味物质么得啊,90.53100,2022-09-09 23:40:54,2022-09-16 20:41:47
BV1HB4y1375U,你劈我瓜是吧,34.90000,2022-09-09 23:40:51,2022-09-16 20:41:47
BV1HB4y1375U,纯的潮汕牛肉丸弹性很足，没法造假,148.62700,2022-09-09 23:38:44,2022-09-16 20:41:47
BV1HB4y1375U,这瓜包熟吗,38.00100,2022-09-09 23:37:37,2022-09-16 20:41:47
BV1HB4y1375U,物以稀为贵 没有就硬炒,113.65900,2022-09-09 23:35:37,2022-09-16 20:41:47
BV1HB4y1375U,生瓜蛋子倒是有,39.09900,2022-09-09 23:34:00,2022-09-16 20:41:47
BV1HB4y1375U,鲜美无比，不可不尝，给云长送去,49.51900,2022-09-09 23:27:21,2022-09-16 20:41:47
BV1HB4y1375U,张总好,3.98400,2022-09-09 23:25:44,2022-09-16 20:41:47
BV1HB4y1375U,张总您好！,87.62300,2022-09-09 23:24:36,2022-09-16 20:41:47
BV1HB4y1375U,可怜的莲花味精死于谣言,69.25900,2022-09-09 23:24:32,2022-09-16 20:41:47
BV1HB4y1375U,味精比鸡精好，谢谢,53.08400,2022-09-09 23:24:15,2022-09-16 20:41:47
BV1HB4y1375U,这个过的原因是之前讲过啦~,9.45600,2022-09-09 23:23:43,2022-09-16 20:41:47
BV1HB4y1375U,味精还有个问题，太好吃了，容易放多，齁嗓子,87.78200,2022-09-09 23:23:11,2022-09-16 20:41:47
BV1HB4y1375U,msg！,49.57900,2022-09-09 23:23:04,2022-09-16 20:41:47
BV1HB4y1375U,又挖坑,72.72300,2022-09-09 23:15:58,2022-09-16 20:41:47
BV1HB4y1375U,都是大棚的瓜,5.37900,2022-09-09 23:15:04,2022-09-16 20:41:47
BV1HB4y1375U,笑死 全凭良心赚钱是不是 用合成牛排的多了去了，必胜客都是合成的,166.99900,2022-09-09 23:08:45,2022-09-16 20:41:47
BV1HB4y1375U,点名小日子,118.45900,2022-09-09 23:08:26,2022-09-16 20:41:47
BV1HB4y1375U,《你这瓜保熟吗》,38.34000,2022-09-09 23:05:34,2022-09-16 20:41:47
BV1HB4y1375U,招仇恨属于是,97.98800,2022-09-09 23:03:32,2022-09-16 20:41:47
BV1HB4y1375U,我想去！！,70.39100,2022-09-09 23:03:04,2022-09-16 20:41:47
BV1HB4y1375U,《酒文化》,115.86300,2022-09-09 23:02:44,2022-09-16 20:41:47
BV1HB4y1375U,鸡精对味精说:你有毒，味精说:咱俩TM不一样吗？,80.75600,2022-09-09 23:02:19,2022-09-16 20:41:47
BV1HB4y1375U,大雁和鹅是同一物种，相当于白人和黑人的差别,109.65900,2022-09-09 22:59:57,2022-09-16 20:41:47
BV1HB4y1375U,老板：。。。。。。,40.66800,2022-09-09 22:58:08,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈,40.41900,2022-09-09 22:57:31,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈,40.41900,2022-09-09 22:57:08,2022-09-16 20:41:47
BV1HB4y1375U,有些不止几十哦，不过不会很粉,144.47300,2022-09-09 22:57:05,2022-09-16 20:41:47
BV1HB4y1375U,张总牛逼,66.51400,2022-09-09 22:56:38,2022-09-16 20:41:47
BV1HB4y1375U,雁就是野鹅，鹅就是家雁。,99.21900,2022-09-09 22:56:17,2022-09-16 20:41:47
BV1HB4y1375U,不如鸡蛋,119.01900,2022-09-09 22:56:12,2022-09-16 20:41:47
BV1HB4y1375U,雁蛋不就是鹅蛋嘛,88.93900,2022-09-09 22:55:53,2022-09-16 20:41:47
BV1HB4y1375U,好的，现在就去,68.01400,2022-09-09 22:55:51,2022-09-16 20:41:47
BV1HB4y1375U,这，不正常都有吗，自带的,38.66000,2022-09-09 22:54:25,2022-09-16 20:41:47
BV1HB4y1375U,主要还是鸡精想抢市场，就说味精多么多么不好，鸡精是好的,69.76400,2022-09-09 22:51:15,2022-09-16 20:41:47
BV1HB4y1375U,你营养再高不还是那几个元素,106.01900,2022-09-09 22:49:10,2022-09-16 20:41:47
BV1HB4y1375U,《认真开讲》,9.41600,2022-09-09 22:46:49,2022-09-16 20:41:47
BV1HB4y1375U,记仇1/1,86.93900,2022-09-09 22:44:41,2022-09-16 20:41:47
BV1HB4y1375U,本地人都买的潮汕牛肉丸才是真的好，不好的撑不过一年,156.52500,2022-09-09 22:44:02,2022-09-16 20:41:47
BV1HB4y1375U,MSG!FUIYOH!,62.91600,2022-09-09 22:42:49,2022-09-16 20:41:47
BV1HB4y1375U,两个鸡蛋比一个鸡蛋营养高，怎么不吃两个鸡蛋,99.28500,2022-09-09 22:42:33,2022-09-16 20:41:47
BV1HB4y1375U,酱油也有建议不要放酱油,57.01800,2022-09-09 22:42:08,2022-09-16 20:41:47
BV1HB4y1375U,94.1分比94分是高一点，但意义不大,99.93400,2022-09-09 22:39:51,2022-09-16 20:41:47
BV1HB4y1375U,张总好,2.05800,2022-09-09 22:39:45,2022-09-16 20:41:47
BV1HB4y1375U,MSG~,65.85200,2022-09-09 22:39:21,2022-09-16 20:41:47
BV1HB4y1375U,人体里也非常多,51.63400,2022-09-09 22:38:33,2022-09-16 20:41:47
BV1HB4y1375U,价格低就是肉糜了？张总这不是以偏概全吗？低价就没好东西了吗？,142.64100,2022-09-09 22:36:48,2022-09-16 20:41:47
BV1HB4y1375U,燕窝,120.73900,2022-09-09 22:31:01,2022-09-16 20:41:47
BV1HB4y1375U,这是对各类日常食物价格就没有一个认知吗？,2.66500,2022-09-09 22:28:35,2022-09-16 20:41:47
BV1HB4y1375U,苹果,124.63100,2022-09-09 22:24:16,2022-09-16 20:41:47
BV1HB4y1375U,牛油果文化,116.44600,2022-09-09 22:23:11,2022-09-16 20:41:47
BV1HB4y1375U,张总好！,12.47800,2022-09-09 22:21:49,2022-09-16 20:41:47
BV1HB4y1375U,因为不是传统调料，是进入现代之后才出现的现代制法调料，老一辈不能理解这种东西,72.42000,2022-09-09 22:20:52,2022-09-16 20:41:47
BV1HB4y1375U,看饿了,3.36500,2022-09-09 22:20:40,2022-09-16 20:41:47
BV1HB4y1375U,日本和牛是吧,116.92900,2022-09-09 22:19:55,2022-09-16 20:41:47
BV1HB4y1375U,但现在好多大师讲菜也放味精，能用为啥不用科技在进步嘛,83.18700,2022-09-09 22:19:41,2022-09-16 20:41:47
BV1HB4y1375U,某种蘑菇,56.81900,2022-09-09 22:18:32,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈哈哈哈哈,94.18500,2022-09-09 22:17:01,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,37.78400,2022-09-09 22:14:24,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,66.58300,2022-09-09 22:13:31,2022-09-16 20:41:47
BV1HB4y1375U,现在还有味精不是合成出来的？,68.33900,2022-09-09 22:12:53,2022-09-16 20:41:47
BV1HB4y1375U,因为一听就是化学工业的产品,69.43900,2022-09-09 22:12:18,2022-09-16 20:41:47
BV1HB4y1375U,第三是霸气，越稀有的越霸气,100.72800,2022-09-09 22:07:52,2022-09-16 20:41:47
BV1HB4y1375U,好！,173.78700,2022-09-09 22:07:44,2022-09-16 20:41:47
BV1HB4y1375U,你是故意找茬是吧,39.42100,2022-09-09 22:07:11,2022-09-16 20:41:47
BV1HB4y1375U,多吃个鸡蛋啥都有了，除了鹌鹑蛋，味道上能打赢鸡蛋的蛋类几乎没有,115.75600,2022-09-09 22:06:39,2022-09-16 20:41:47
BV1HB4y1375U,感兴趣,67.73900,2022-09-09 22:00:01,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈哈哈哈,84.97900,2022-09-09 21:56:56,2022-09-16 20:41:47
BV1HB4y1375U,你找茬是吧,40.89000,2022-09-09 21:55:06,2022-09-16 20:41:47
BV1HB4y1375U,张总您好！,87.72400,2022-09-09 21:51:34,2022-09-16 20:41:47
BV1HB4y1375U,过不去了！ 这坎,89.24300,2022-09-09 21:49:24,2022-09-16 20:41:47
BV1HB4y1375U,官方整活是吧？,38.44000,2022-09-09 21:49:18,2022-09-16 20:41:47
BV1HB4y1375U,张总好,10.90500,2022-09-09 21:49:12,2022-09-16 20:41:47
BV1HB4y1375U,星巴克,116.99500,2022-09-09 21:48:38,2022-09-16 20:41:47
BV1HB4y1375U,味精就是美国媒体为了抹黑中餐,74.83600,2022-09-09 21:48:21,2022-09-16 20:41:47
BV1HB4y1375U,那必定是科技狠活啊,130.98100,2022-09-09 21:46:49,2022-09-16 20:41:47
BV1HB4y1375U,你可以多吃两个鸡蛋么,115.00500,2022-09-09 21:46:31,2022-09-16 20:41:47
BV1HB4y1375U,我家自从我出生在这里开始，我就没吃过味精鸡精,46.49900,2022-09-09 21:44:17,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸确实很棒,146.68700,2022-09-09 21:44:00,2022-09-16 20:41:47
BV1HB4y1375U,张总好,11.45400,2022-09-09 21:43:50,2022-09-16 20:41:47
BV1HB4y1375U,潮汕手打牛肉丸yyds,144.36000,2022-09-09 21:43:19,2022-09-16 20:41:47
BV1HB4y1375U,冷知识，在谷氨酸钠发酵法生产出现前，是直接从小麦中提取的,64.92700,2022-09-09 21:41:15,2022-09-16 20:41:47
BV1HB4y1375U,我记得东西鹅是两个起源，中国的东鹅是大雁循化来的也有养大雁的,118.10700,2022-09-09 21:38:51,2022-09-16 20:41:47
BV1HB4y1375U,星巴克 耐克,116.15700,2022-09-09 21:38:49,2022-09-16 20:41:47
BV1HB4y1375U,星巴克 麦克,121.14500,2022-09-09 21:38:32,2022-09-16 20:41:47
BV1HB4y1375U,玉米淀粉水解发酵,59.69000,2022-09-09 21:37:48,2022-09-16 20:41:47
BV1HB4y1375U,这一期抖音骂声又来了，不用看，那期飞哥的，我在抖音已经跟那些人骂了好久,169.75800,2022-09-09 21:37:45,2022-09-16 20:41:47
BV1HB4y1375U,现在看到的调理肥牛卷好像是就是各种拼接的,145.06800,2022-09-09 21:36:47,2022-09-16 20:41:47
BV1HB4y1375U,谢谢张总,176.69700,2022-09-09 21:35:49,2022-09-16 20:41:47
BV1HB4y1375U,讲故事的~,113.68900,2022-09-09 21:35:45,2022-09-16 20:41:47
BV1HB4y1375U,我觉得跟鹅蛋差不多,103.94900,2022-09-09 21:35:43,2022-09-16 20:41:47
BV1HB4y1375U,有兴趣,69.21800,2022-09-09 21:34:26,2022-09-16 20:41:47
BV1HB4y1375U,嗨呀，MSG,46.65100,2022-09-09 21:34:21,2022-09-16 20:41:47
BV1HB4y1375U,老板：你是在找茬 是吗？,39.17600,2022-09-09 21:33:55,2022-09-16 20:41:47
BV1HB4y1375U,好啊好啊,67.29100,2022-09-09 21:33:48,2022-09-16 20:41:47
BV1HB4y1375U,为啥我感觉牛奶水果也是味道叻（）,104.02600,2022-09-09 21:32:23,2022-09-16 20:41:47
BV1HB4y1375U,还是云南的蘑菇鲜美,59.43900,2022-09-09 21:32:19,2022-09-16 20:41:47
BV1HB4y1375U,张总大气,171.25300,2022-09-09 21:32:07,2022-09-16 20:41:47
BV1HB4y1375U,张总好,9.91800,2022-09-09 21:29:06,2022-09-16 20:41:47
BV1HB4y1375U,不光合成的还有鸭排冒充,6.05900,2022-09-09 21:28:10,2022-09-16 20:41:47
BV1HB4y1375U,msg,67.98800,2022-09-09 21:27:25,2022-09-16 20:41:47
BV1HB4y1375U,一小撮zuo,30.76200,2022-09-09 21:27:24,2022-09-16 20:41:47
BV1HB4y1375U,张总好,0.54500,2022-09-09 21:26:55,2022-09-16 20:41:47
BV1HB4y1375U,有钱吃大雁蛋的还会营养不良,99.99800,2022-09-09 21:25:07,2022-09-16 20:41:47
BV1HB4y1375U,@锅姨,120.55000,2022-09-09 21:25:05,2022-09-16 20:41:47
BV1HB4y1375U,张总好！,12.89400,2022-09-09 21:25:01,2022-09-16 20:41:47
BV1HB4y1375U,懂了，老板直接买合成,159.35400,2022-09-09 21:24:54,2022-09-16 20:41:47
BV1HB4y1375U,谢谢张总,171.62500,2022-09-09 21:24:45,2022-09-16 20:41:47
BV1HB4y1375U,以前用玉米现在一般是用海带了，量大管饱还便宜。用蘑菇得不偿失,63.23900,2022-09-09 21:23:33,2022-09-16 20:41:47
BV1HB4y1375U,懂了，以后都放蘑菇,58.73600,2022-09-09 21:21:26,2022-09-16 20:41:47
BV1HB4y1375U,用那个钱多买几个鸡蛋营养就比大雁蛋营养高,108.88100,2022-09-09 21:20:48,2022-09-16 20:41:47
BV1HB4y1375U,菱花味精，济宁的牌子。,71.73900,2022-09-09 21:17:59,2022-09-16 20:41:47
BV1HB4y1375U,味精吃多了巨渴,68.53500,2022-09-09 21:15:32,2022-09-16 20:41:47
BV1HB4y1375U,瓜摊老板:你是故意找茬是不是,38.60000,2022-09-09 21:14:39,2022-09-16 20:41:47
BV1HB4y1375U,味精不健康但鸡精健康（doge,45.22500,2022-09-09 21:13:48,2022-09-16 20:41:47
BV1HB4y1375U,汕头人说一下 牛肉丸现在的行业标准是牛肉使用量达到90%的 才能叫潮汕牛肉丸 大家如果想买 最好是找汕头本地人冷链代购 另外 好的牛肉丸至少要50元一斤  大家可以甑别一下,143.16000,2022-09-09 21:13:47,2022-09-16 20:41:47
BV1HB4y1375U,过hhhhhh,11.25900,2022-09-09 21:13:31,2022-09-16 20:41:47
BV1HB4y1375U,仿膳,116.97800,2022-09-09 21:12:54,2022-09-16 20:41:47
BV1HB4y1375U,牛油果,120.90200,2022-09-09 21:12:09,2022-09-16 20:41:47
BV1HB4y1375U,有兴趣,65.78500,2022-09-09 21:09:53,2022-09-16 20:41:47
BV1HB4y1375U,MSG,49.18300,2022-09-09 21:09:41,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜有反式脂肪酸吗（doge）,42.81500,2022-09-09 21:08:54,2022-09-16 20:41:47
BV1HB4y1375U,瓜摊老板:你要不要吧,36.96800,2022-09-09 21:08:52,2022-09-16 20:41:47
BV1HB4y1375U,骨胶,139.10700,2022-09-09 21:07:46,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,38.81300,2022-09-09 21:05:40,2022-09-16 20:41:47
BV1HB4y1375U,中国人就是好吃谈味道不好吃谈功效,101.40900,2022-09-09 21:02:40,2022-09-16 20:41:47
BV1HB4y1375U,现在就出发！！！！！,64.52700,2022-09-09 21:02:26,2022-09-16 20:41:47
BV1HB4y1375U,潮汕人表示有被点名,144.59400,2022-09-09 21:02:14,2022-09-16 20:41:47
BV1HB4y1375U,萨日朗,40.81900,2022-09-09 21:01:57,2022-09-16 20:41:47
BV1HB4y1375U,冷知识，鹅就是由大雁驯化而来,113.79600,2022-09-09 21:01:55,2022-09-16 20:41:47
BV1HB4y1375U,自己没有能力做出来的就是不健康，做得比自己做的好吃就是不健康,74.49900,2022-09-09 21:01:42,2022-09-16 20:41:47
BV1HB4y1375U,说话算话,65.68600,2022-09-09 21:01:28,2022-09-16 20:41:47
BV1HB4y1375U,你劈我瓜是吧？doge,38.20900,2022-09-09 21:00:55,2022-09-16 20:41:47
BV1HB4y1375U,张主任好！,4.69900,2022-09-09 20:59:25,2022-09-16 20:41:47
BV1HB4y1375U,想看味精厂,64.14200,2022-09-09 20:57:06,2022-09-16 20:41:47
BV1HB4y1375U,过！,9.98800,2022-09-09 20:56:56,2022-09-16 20:41:47
BV1HB4y1375U,msg~foyo,45.33900,2022-09-09 20:56:54,2022-09-16 20:41:47
BV1HB4y1375U,msg,46.73900,2022-09-09 20:55:26,2022-09-16 20:41:47
BV1HB4y1375U,MSG！,46.95500,2022-09-09 20:54:50,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋就是鹅蛋吧,110.86300,2022-09-09 20:54:15,2022-09-16 20:41:47
BV1HB4y1375U,新坑,68.13900,2022-09-09 20:52:03,2022-09-16 20:41:47
BV1HB4y1375U,牛油果,117.13900,2022-09-09 20:48:05,2022-09-16 20:41:47
BV1HB4y1375U,M!S!G!,56.34400,2022-09-09 20:47:10,2022-09-16 20:41:47
BV1HB4y1375U,那鸡精呢？吃了就口渴,73.11900,2022-09-09 20:45:18,2022-09-16 20:41:47
BV1HB4y1375U,好的牛肉都几十块钱一斤了好吧，手工费不算吗,174.01900,2022-09-09 20:44:19,2022-09-16 20:41:47
BV1HB4y1375U,确切的说谷氨酸钠是味精的主要成分，不是学名,45.14500,2022-09-09 20:42:34,2022-09-16 20:41:47
BV1HB4y1375U,白灼，点酱油,85.09300,2022-09-09 20:42:10,2022-09-16 20:41:47
BV1HB4y1375U,看看,69.45800,2022-09-09 20:41:39,2022-09-16 20:41:47
BV1HB4y1375U,这种大部分是牛肉处理边角料加粘合剂做的,140.71000,2022-09-09 20:40:34,2022-09-16 20:41:47
BV1HB4y1375U,MSG！,66.83400,2022-09-09 20:39:56,2022-09-16 20:41:47
BV1HB4y1375U,买便宜的瓜他们打不起色素,29.75100,2022-09-09 20:39:12,2022-09-16 20:41:47
BV1HB4y1375U,MSG,66.45800,2022-09-09 20:39:08,2022-09-16 20:41:47
BV1HB4y1375U,目前来看主要是噱头,110.67000,2022-09-09 20:38:52,2022-09-16 20:41:47
BV1HB4y1375U,确实，就算是合成牛排也是成熟产品，街摊老板还能自己做出来不成，花什么钱拿什么货,174.41100,2022-09-09 20:36:53,2022-09-16 20:41:47
BV1HB4y1375U,海带里也有不少，都是天然成分,52.87000,2022-09-09 20:36:45,2022-09-16 20:41:47
BV1HB4y1375U,全麦面包多好吃啊,107.45800,2022-09-09 20:35:49,2022-09-16 20:41:47
BV1HB4y1375U,细胞壁很好的阻隔了色素,19.51000,2022-09-09 20:35:48,2022-09-16 20:41:47
BV1HB4y1375U,茅台,119.28600,2022-09-09 20:35:42,2022-09-16 20:41:47
BV1HB4y1375U,挡人发财了，就先给你抹黑~,72.15400,2022-09-09 20:35:08,2022-09-16 20:41:47
BV1HB4y1375U,噱头,101.16000,2022-09-09 20:35:01,2022-09-16 20:41:47
BV1HB4y1375U,那必须是科技狠活啊！,80.29400,2022-09-09 20:34:59,2022-09-16 20:41:47
BV1HB4y1375U,"好的,小张,继续努力啊,小张",169.83300,2022-09-09 20:34:27,2022-09-16 20:41:47
BV1HB4y1375U,160一斤，用的肉是真好，手艺也不错，90年代的老铺子,152.33900,2022-09-09 20:34:20,2022-09-16 20:41:47
BV1HB4y1375U,大鹅就是大雁驯服的；就像狗是狼驯服的一样，都没有生殖隔离,116.16100,2022-09-09 20:34:12,2022-09-16 20:41:47
BV1HB4y1375U,可是牛奶好喝啊,105.06300,2022-09-09 20:33:49,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋=白鹅蛋,92.19800,2022-09-09 20:33:25,2022-09-16 20:41:47
BV1HB4y1375U,海欣 安井 海霸王 等,159.83300,2022-09-09 20:33:21,2022-09-16 20:41:47
BV1HB4y1375U,预制菜：啊对对对,87.47800,2022-09-09 20:32:54,2022-09-16 20:41:47
BV1HB4y1375U,我爷爷不给我吃的原因就是他当年去查食品厂的时候发现有一家食品厂拿尿素来制成味精,75.97900,2022-09-09 20:31:47,2022-09-16 20:41:47
BV1HB4y1375U,你这国标怎么还骂人啊doge,139.45300,2022-09-09 20:31:14,2022-09-16 20:41:47
BV1HB4y1375U,其实只要告诉他们味精来自于日本人发明的味之素，不少牧羊犬就不会觉得有害了（doge）,67.37200,2022-09-09 20:30:53,2022-09-16 20:41:47
BV1HB4y1375U,比鸡精好多了,49.17400,2022-09-09 20:30:48,2022-09-16 20:41:47
BV1HB4y1375U,现在好像都是用玉米,64.61100,2022-09-09 20:30:06,2022-09-16 20:41:47
BV1HB4y1375U,就是鹅蛋,109.95900,2022-09-09 20:29:36,2022-09-16 20:41:47
BV1HB4y1375U,感觉大雁蛋就相当于鹅蛋,93.61900,2022-09-09 20:29:13,2022-09-16 20:41:47
BV1HB4y1375U,菌子！,56.02200,2022-09-09 20:29:08,2022-09-16 20:41:47
BV1HB4y1375U,msg,47.97900,2022-09-09 20:28:45,2022-09-16 20:41:47
BV1HB4y1375U,对对对外面都是合成肉色素添加剂海克斯科技，赶紧回家做吧,9.15500,2022-09-09 20:27:18,2022-09-16 20:41:47
BV1HB4y1375U,这瓜保熟吗,37.53900,2022-09-09 20:27:04,2022-09-16 20:41:47
BV1HB4y1375U,比如煎鱼(,125.79500,2022-09-09 20:25:48,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗？,36.44600,2022-09-09 20:22:46,2022-09-16 20:41:47
BV1HB4y1375U,几十块一斤我都不太相信，生牛肉都多少了,160.20900,2022-09-09 20:22:23,2022-09-16 20:41:47
BV1HB4y1375U,主要是B站现在有些人开始扒张总黑料了,172.72800,2022-09-09 20:21:18,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋，，，那不就是野鸭蛋吗。。。,88.75900,2022-09-09 20:20:51,2022-09-16 20:41:47
BV1HB4y1375U,只要不是生瓜蛋子谁在乎西瓜粉红还是大红啊,5.09900,2022-09-09 20:19:08,2022-09-16 20:41:47
